"pmid"	"text"	"hit"
"31227231"	"HCF-1 Regulates De Novo Lipogenesis through a Nutrient-Sensitive Complex with ChREBP.Carbohydrate response element binding protein (ChREBP) is a key transcriptional regulator of de novo lipogenesis (DNL) in response to carbohydrates and in hepatic steatosis. Mechanisms underlying nutrient modulation of ChREBP are under active investigation. Here we identify host cell factor 1 (HCF-1) as a previously unknown ChREBP-interacting protein that is enriched in liver biopsies of nonalcoholic steatohepatitis (NASH) patients. Biochemical and genetic studies show that HCF-1 is O-GlcNAcylated in response to glucose as a prerequisite for its binding to ChREBP and subsequent recruitment of OGT, ChREBP O-GlcNAcylation, and activation. The HCF-1:ChREBP complex resides at lipogenic gene promoters, where HCF-1 regulates H3K4 trimethylation to prime recruitment of the Jumonji C domain-containing histone demethylase PHF2 for epigenetic activation of these promoters. Overall, these findings define HCF-1's interaction with ChREBP as a previously unappreciated mechanism whereby glucose signals are both relayed to ChREBP and transmitted for epigenetic regulation of lipogenic genes."	1
"32616651"	"The autophagy protein Ambra1 regulates gene expression by supporting novel transcriptional complexes.Ambra1 is considered an autophagy and trafficking protein with roles in neurogenesis and cancer cell invasion. Here, we report that Ambra1 also localizes to the nucleus of cancer cells, where it has a novel nuclear scaffolding function that controls gene expression. Using biochemical fractionation and proteomics, we found that Ambra1 binds to multiple classes of proteins in the nucleus, including nuclear pore proteins, adaptor proteins such as FAK and Akap8, chromatin-modifying proteins, and transcriptional regulators like Brg1 and Atf2. We identified biologically important genes, such as <i>Angpt1</i>, <i>Tgfb2</i>, <i>Tgfb3</i>, <i>Itga8</i>, and <i>Itgb7</i>, whose transcription is regulated by Ambra1-scaffolded complexes, likely by altering histone modifications and Atf2 activity. Therefore, in addition to its recognized roles in autophagy and trafficking, Ambra1 scaffolds protein complexes at chromatin, regulating transcriptional signaling in the nucleus. This novel function for Ambra1, and the specific genes impacted, may help to explain the wider role of Ambra1 in cancer cell biology."	1
"32611771"	"TOR complex 2 (TORC2) signaling and the ESCRT machinery cooperate in the protection of plasma membrane integrity in yeast.The endosomal sorting complexes required for transport (ESCRT) mediate evolutionarily conserved membrane remodeling processes. Here, we used budding yeast (<i>Saccharomyces cerevisiae</i>) to explore how the ESCRT machinery contributes to plasma membrane (PM) homeostasis. We found that in response to reduced membrane tension and inhibition of TOR complex 2 (TORC2), ESCRT-III/Vps4 assemblies form at the PM and help maintain membrane integrity. In turn, the growth of ESCRT mutants strongly depended on TORC2-mediated homeostatic regulation of sphingolipid (SL) metabolism. This was caused by calcineurin-dependent dephosphorylation of Orm2, a repressor of SL biosynthesis. Calcineurin activity impaired Orm2 export from the endoplasmic reticulum (ER) and thereby hampered its subsequent endosome and Golgi-associated degradation (EGAD). The ensuing accumulation of Orm2 at the ER in ESCRT mutants necessitated TORC2 signaling through its downstream kinase Ypk1, which repressed Orm2 and prevented a detrimental imbalance of SL metabolism. Our findings reveal compensatory cross-talk between the ESCRT machinery, calcineurin/TORC2 signaling, and the EGAD pathway important for the regulation of SL biosynthesis and the maintenance of PM homeostasis."	0
"32049023"	"SENP3 Suppresses Osteoclastogenesis by De-conjugating SUMO2/3 from IRF8 in Bone Marrow-Derived Monocytes.Bone metabolism depends on the balance between osteoclast-driven bone resorption and osteoblast-mediated bone formation. Diseases like osteoporosis are characterized by increased bone destruction due to partially enhanced osteoclastogenesis. Here, we report that the post-translational SUMO modification is critical for regulating osteoclastogenesis. The expression of the SUMO-specific protease SENP3 is downregulated in osteoclast precursors during osteoclast differentiation. Mice with SENP3 deficiency in bone marrow-derived monocytes (BMDMs) exhibit more severe bone loss due to over-activation of osteoclasts after ovariectomy. Deleting SENP3 in BMDMs promotes osteoclast differentiation. Mechanistically, loss of SENP3 increases interferon regulatory factor 8 (IRF8) SUMO3 modification at the K310 amino acid site, which upregulates expression of the nuclear factor of activated T cell c1 (NFATc1) and osteoclastogenesis. In summary, IRF8 de-SUMO modification mediated by SENP3 suppresses osteoclast differentiation and suggests strategies to treat bone loss diseases."	1
"32049007"	"Phenformin Inhibits Hedgehog-Dependent Tumor Growth through a Complex I-Independent Redox/Corepressor Module.The antidiabetic drug phenformin displays potent anticancer activity in different tumors, but its mechanism of action remains elusive. Using Shh medulloblastoma as model, we show here that at clinically relevant concentrations, phenformin elicits a significant therapeutic effect through a redox-dependent but complex I-independent mechanism. Phenformin inhibits mitochondrial glycerophosphate dehydrogenase (mGPD), a component of the glycerophosphate shuttle, and causes elevations of intracellular NADH content. Inhibition of mGPD mimics phenformin action and promotes an association between corepressor CtBP2 and Gli1, thereby inhibiting Hh transcriptional output and tumor growth. Because ablation of CtBP2 abrogates the therapeutic effect of phenformin in mice, these data illustrate a biguanide-mediated redox/corepressor interplay, which may represent a relevant target for tumor therapy."	1
"31255466"	"EXD2 Protects Stressed Replication Forks and Is Required for Cell Viability in the Absence of BRCA1/2.Accurate DNA replication is essential to preserve genomic integrity and prevent chromosomal instability-associated diseases including cancer. Key to this process is the cells' ability to stabilize and restart stalled replication forks. Here, we show that the EXD2 nuclease is essential to this process. EXD2 recruitment to stressed forks suppresses their degradation by restraining excessive fork regression. Accordingly, EXD2 deficiency leads to fork collapse, hypersensitivity to replication inhibitors, and genomic instability. Impeding fork regression by inactivation of SMARCAL1 or removal of RECQ1's inhibition in EXD2<sup>-/-</sup> cells restores efficient fork restart and genome stability. Moreover, purified EXD2 efficiently processes substrates mimicking regressed forks. Thus, this work identifies a mechanism underpinned by EXD2's nuclease activity, by which cells balance fork regression with fork restoration to maintain genome stability. Interestingly, from a clinical perspective, we discover that EXD2's depletion is synthetic lethal with mutations in BRCA1/2, implying a non-redundant role in replication fork protection."	0
"32313104"	"Overcoming Wnt-β-catenin dependent anticancer therapy resistance in leukaemia stem cells.Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt-β-catenin and PI3K-Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt-β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape."	0
"31956073"	"Integrin αvβ5 Internalizes Zika Virus during Neural Stem Cells Infection and Provides a Promising Target for Antiviral Therapy.We perform a CRISPR-Cas9 genome-wide screen in glioblastoma stem cells and identify integrin αvβ5 as an internalization factor for Zika virus (ZIKV). Expression of αvβ5 is correlated with ZIKV susceptibility in various cells and tropism in developing human cerebral cortex. A blocking antibody against integrin αvβ5, but not αvβ3, efficiently inhibits ZIKV infection. ZIKV binds to cells but fails to internalize when treated with integrin αvβ5-blocking antibody. αvβ5 directly binds to ZIKV virions and activates focal adhesion kinase, which is required for ZIKV infection. Finally, αvβ5 blocking antibody or two inhibitors, SB273005 and cilengitide, reduces ZIKV infection and alleviates ZIKV-induced pathology in human neural stem cells and in mouse brain. Altogether, our findings identify integrin αvβ5 as an internalization factor for ZIKV, providing a promising therapeutic target, as well as two drug candidates for prophylactic use or treatments for ZIKV infections."	0
"32640217"	"Extracellular Granzyme A Promotes Colorectal Cancer Development by Enhancing Gut Inflammation.If not properly regulated, the inflammatory immune response can promote carcinogenesis, as evident in colorectal cancer (CRC). Aiming to gain mechanistic insight into the link between inflammation and CRC, we perform transcriptomics analysis of human CRC, identifying a strong correlation between expression of the serine protease granzyme A (GzmA) and inflammation. In a dextran sodium sulfate and azoxymethane (DSS/AOM) mouse model, deficiency and pharmacological inhibition of extracellular GzmA both attenuate gut inflammation and prevent CRC development, including the initial steps of cell transformation and epithelial-to-mesenchymal transition. Mechanistically, extracellular GzmA induces NF-κB-dependent IL-6 production in macrophages, which in turn promotes STAT3 activation in cultured CRC cells. Accordingly, colon tissues from DSS/AOM-treated, GzmA-deficient animals present reduced levels of pSTAT3. By identifying GzmA as a proinflammatory protease that promotes CRC development, these findings provide information on mechanisms that link immune cell infiltration to cancer progression and present GzmA as a therapeutic target for CRC."	1
"31302001"	"SENP1-Sirt3 Signaling Controls Mitochondrial Protein Acetylation and Metabolism.Sirt3, as a major mitochondrial nicotinamide adenine dinucleotide (NAD)-dependent deacetylase, is required for mitochondrial metabolic adaption to various stresses. However, how to regulate Sirt3 activity responding to metabolic stress remains largely unknown. Here, we report Sirt3 as a SUMOylated protein in mitochondria. SUMOylation suppresses Sirt3 catalytic activity. SUMOylation-deficient Sirt3 shows elevated deacetylation on mitochondrial proteins and increased fatty acid oxidation. During fasting, SUMO-specific protease SENP1 is accumulated in mitochondria and quickly de-SUMOylates and activates Sirt3. SENP1 deficiency results in hyper-SUMOylation of Sirt3 and hyper-acetylation of mitochondrial proteins, which reduces mitochondrial metabolic adaption responding to fasting. Furthermore, we find that fasting induces SENP1 translocation into mitochondria to activate Sirt3. The studies on mice show that Sirt3 SUMOylation mutation reduces fat mass and antagonizes high-fat diet (HFD)-induced obesity via increasing oxidative phosphorylation and energy expenditure. Our results reveal that SENP1-Sirt3 signaling modulates Sirt3 activation and mitochondrial metabolism during metabolic stress."	0
"32521269"	"The Protein Arginine Methyltransferase PRMT8 and Substrate G3BP1 Control Rac1-PAK1 Signaling and Actin Cytoskeleton for Dendritic Spine Maturation.Excitatory synapses of neurons are located on dendritic spines. Spine maturation is essential for the stability of synapses and memory consolidation, and overproduction of the immature filopodia is associated with brain disorders. The structure and function of synapses can be modulated by protein post-translational modification (PTM). Arginine methylation is a major PTM that regulates chromatin structure, transcription, and splicing within the nucleus. Here we find that the protein arginine methyltransferase PRMT8 is present at neuronal synapses and its expression is upregulated in the hippocampus when dendritic spine maturation occurs. Depletion of PRMT8 leads to overabundance of filopodia and mis-localization of excitatory synapses. Mechanistically, PRMT8 promotes dendritic spine morphology through methylation of the dendritic RNA-binding protein G3BP1 and suppression of the Rac1-PAK1 signaling pathway to control synaptic actin dynamics. Our findings unravel arginine methylation as a crucial regulatory mechanism for actin cytoskeleton during synapse development."	1
"31029541"	"Synergy between Variant PRC1 Complexes Defines Polycomb-Mediated Gene Repression.The Polycomb system modifies chromatin and plays an essential role in repressing gene expression to control normal mammalian development. However, the components and mechanisms that define how Polycomb protein complexes achieve this remain enigmatic. Here, we use combinatorial genetic perturbation coupled with quantitative genomics to discover the central determinants of Polycomb-mediated gene repression in mouse embryonic stem cells. We demonstrate that canonical Polycomb repressive complex 1 (PRC1), which mediates higher-order chromatin structures, contributes little to gene repression. Instead, we uncover an unexpectedly high degree of synergy between variant PRC1 complexes, which is fundamental to gene repression. We further demonstrate that variant PRC1 complexes are responsible for distinct pools of H2A monoubiquitylation that are associated with repression of Polycomb target genes and silencing during X chromosome inactivation. Together, these discoveries reveal a new variant PRC1-dependent logic for Polycomb-mediated gene repression."	0
"31006537"	"TEX264 Is an Endoplasmic Reticulum-Resident ATG8-Interacting Protein Critical for ER Remodeling during Nutrient Stress.Cells respond to nutrient stress by trafficking cytosolic contents to lysosomes for degradation via macroautophagy. The endoplasmic reticulum (ER) serves as an initiation site for autophagosomes and is also remodeled in response to nutrient stress through ER-phagy, a form of selective autophagy. Quantitative proteome analysis during nutrient stress identified an unstudied single-pass transmembrane ER protein, TEX264, as an ER-phagy receptor. TEX264 uses an LC3-interacting region (LIR) to traffic into ATG8-positive puncta that often initiate from three-way ER tubule junctions and subsequently fuse with lysosomes. Interaction and proximity biotinylation proteomics identified a cohort of autophagy regulatory proteins and cargo adaptors located near TEX264 in an LIR-dependent manner. Global proteomics and ER-phagy flux analysis revealed the stabilization of a cohort of ER proteins in TEX264<sup>-/-</sup> cells during nutrient stress. This work reveals TEX264 as an unrecognized ER-phagy receptor that acts independently of other candidate ER-phagy receptors to remodel the ER during nutrient stress."	0
"31539505"	"The Dark Side of Estrogen Stops Translation to Induce Apoptosis.The role of hormones in triggering cell death has been controversial. In this issue of Molecular Cell, Li et al. (2019) have defined a molecular pathway where an unexpected estrogen receptor, phosphodiesterase 3A, allows its partner Schlafen-12 to inhibit survival pathways, ultimately leading to apoptosis."	0
"32846118"	"Antagonistic Interaction between Auxin and SA Signaling Pathways Regulates Bacterial Infection through Lateral Root in Arabidopsis.Pathogen entry into host tissues is a critical and first step in infections. In plants, the lateral roots (LRs) are a potential entry and colonization site for pathogens. Here, using a GFP-labeled pathogenic bacterium Pseudomonas syringae pv. tomato strain DC3000 (Pto DC3000), we observe that virulent Pto DC3000 invades plants through emerged LRs in Arabidopsis. Pto DC3000 strongly induced LR formation, a process that was dependent on the AUXIN RESPONSE FACTOR7 (ARF7)/ARF19-LATERAL ORGAN BOUNDARIES-DOMAIN (LBD) regulatory module. We show that salicylic acid (SA) represses LR formation, and several mutants defective in SA signaling are also involved in Pto DC3000-induced LR development. Significantly, ARF7, a well-documented positive regulator of LR development, directly represses the transcription of PR1 and PR2 to promote LR development. This study indicates that ARF7-mediated auxin signaling antagonizes with SA signaling to control bacterial infection through the regulation of LR development."	1
"32234487"	"TET-Mediated Hypermethylation Primes SDH-Deficient Cells for HIF2α-Driven Mesenchymal Transition.Loss-of-function mutations in the SDHB subunit of succinate dehydrogenase predispose patients to aggressive tumors characterized by pseudohypoxic and hypermethylator phenotypes. The mechanisms leading to DNA hypermethylation and its contribution to SDH-deficient cancers remain undemonstrated. We examine the genome-wide distribution of 5-methylcytosine and 5-hydroxymethylcytosine and their correlation with RNA expression in SDHB-deficient tumors and murine Sdhb<sup>-/-</sup> cells. We report that DNA hypermethylation results from TET inhibition. Although it preferentially affects PRC2 targets and known developmental genes, PRC2 activity does not contribute to the DNA hypermethylator phenotype. We also prove, in vitro and in vivo, that TET silencing, although recapitulating the methylation profile of Sdhb<sup>-/-</sup> cells, is not sufficient to drive their EMT-like phenotype, which requires additional HIF2α activation. Altogether, our findings reveal synergistic roles of TET repression and pseudohypoxia in the acquisition of metastatic traits, providing a rationale for targeting HIF2α and DNA methylation in SDH-associated malignancies."	0
"32492416"	"CTTNBP2 Controls Synaptic Expression of Zinc-Related Autism-Associated Proteins and Regulates Synapse Formation and Autism-like Behaviors.Synaptic dysregulation is a critical feature of autism spectrum disorders (ASDs). Among various autism-associated genes, cortactin binding protein 2 (CTTNBP2) is a cytoskeleton regulator predominantly expressed in neurons and highly enriched at dendritic spines. Here, using Cttnbp2 knockout and ASD-linked mutant mice, we demonstrate that Cttnbp2 deficiency reduces zinc levels in the brain, alters synaptic protein targeting, impairs dendritic spine formation and ultrastructure of postsynaptic density, and influences neuronal activation and autism-like behaviors. A link to autism, the NMDAR-SHANK pathway, and zinc-related regulation are three features shared by CTTNBP2-regulated synaptic proteins. Zinc supplementation rescues the synaptic expression of CTTNBP2-regulated proteins. Moreover, zinc supplementation and administration of D-cycloserine, an NMDAR coagonist, improve the social behaviors of Cttnbp2-deficient mice. We suggest that CTTNBP2 controls the synaptic expression of a set of zinc-regulated autism-associated genes and influences NMDAR function and signaling, providing an example of how genetic and environmental factor crosstalk controls social behaviors."	0
"32439635"	"UAP56/DDX39B is a major cotranscriptional RNA-DNA helicase that unwinds harmful R loops genome-wide.Nonscheduled R loops represent a major source of DNA damage and replication stress. Cells have different ways to prevent R-loop accumulation. One mechanism relies on the conserved THO complex in association with cotranscriptional RNA processing factors including the RNA-dependent ATPase UAP56/DDX39B and histone modifiers such as the SIN3 deacetylase in humans. We investigated the function of UAP56/DDX39B in R-loop removal. We show that UAP56 depletion causes R-loop accumulation, R-loop-mediated genome instability, and replication fork stalling. We demonstrate an RNA-DNA helicase activity in UAP56 and show that its overexpression suppresses R loops and genome instability induced by depleting five different unrelated factors. UAP56/DDX39B localizes to active chromatin and prevents the accumulation of RNA-DNA hybrids over the entire genome. We propose that, in addition to its RNA processing role, UAP56/DDX39B is a key helicase required to eliminate harmful cotranscriptional RNA structures that otherwise would block transcription and replication."	0
"32610117"	"The Leucine-Rich Repeat Region of CARMIL1 Regulates IL-1-Mediated ERK Activation, MMP Expression, and Collagen Degradation.CARMILs are large, multidomain, membrane-associated proteins that regulate actin assembly and Rho-family GTPases, but their role in inflammatory signaling is not defined. Tandem mass tag mass spectrometry indicated that, in fibroblasts, CARMIL1 associates with interleukin (IL)-1 signaling molecules. Immunoprecipitation of cells transfected with CARMIL1 mutants showed that the leucine-rich repeat (LRR) region of CARMIL1 associates with IL-1 receptor type 1 (IL-1R1) and IL-1 receptor-associated kinase (IRAK). Knockout of CARMIL1 by CRISPR-Cas9 reduced IL-1-induced ERK activation by 72% and MMP3 expression by 40%. Compared with CARMIL1 wild-type (WT), cells expressing mutant CARMIL1 lacking its LRR domain exhibited 45% lower ERK activation and 40% lower MMP3 expression. In fibroblasts transduced with a cell-permeable, TAT CARMIL1 peptide that competed with IL-1R1 and IRAK binding to the LRR of CARMIL1, collagen degradation was reduced by 43%. As the LRR of CARMIL1 evidently regulates IL-1 signaling, CARMIL1 could become a target for anti-inflammatory drug development."	1
"31626749"	"Bacterial Heterogeneity and Antibiotic Survival: Understanding and Combatting Persistence and Heteroresistance.For decades, mankind has dominated the battle against bacteria, yet the tide is slowly turning. Our antibacterial strategies are becoming less effective, allowing bacteria to get the upper hand. The alarming rise in antibiotic resistance is an important cause of anti-infective therapy failure. However, other factors are at play as well. It is widely recognized that bacterial populations display high levels of heterogeneity. Population heterogeneity generates phenotypes specialized in surviving antibiotic attacks. Nonetheless, the presence of antibiotic-insensitive subpopulations is not considered when initiating treatment. It is therefore time to reevaluate how we combat bacterial infections. We here focus on antibiotic persistence and heteroresistance, phenomena in which small fractions of the population are tolerant (persisters) and resistant to antibiotics, respectively. We discuss molecular mechanisms involved, their clinical importance, and possible therapeutic strategies. Moving forward, we argue that these heterogeneous phenotypes should no longer be ignored in clinical practice and that better diagnostic and therapeutic approaches are urgently needed."	0
"32460025"	"The Drosophila Ortholog of Mammalian Transcription Factor Sox9 Regulates Intestinal Homeostasis and Regeneration at an Appropriate Level.Balanced stem cell self-renewal and differentiation is essential for maintaining tissue homeostasis, but the underlying mechanisms are poorly understood. Here, we identified the transcription factor SRY-related HMG-box (Sox) 100B, which is orthologous to mammalian Sox8/9/10, as a common target and central mediator of the EGFR/Ras and JAK/STAT signaling pathways that coordinates intestinal stem cell (ISC) proliferation and differentiation during both normal epithelial homeostasis and stress-induced intestinal repair in Drosophila. The two stress-responsive pathways directly regulate Sox100B transcription via two separate enhancers. Interestingly, an appropriate level of Sox100B is critical for its function, as its depletion inhibits ISC proliferation via cell cycle arrest, while its overexpression also inhibits ISC proliferation by directly suppressing EGFR expression and additionally promotes ISC differentiation by activating a differentiation-promoting regulatory circuitry composed of Sox100B, Sox21a, and Pdm1. Thus, our study reveals a Sox family transcription factor that functions as a stress-responsive signaling nexus that ultimately controls tissue homeostasis and regeneration."	1
"32130912"	"Hierarchy in Hfq Chaperon Occupancy of Small RNA Targets Plays a Major Role in Their Regulation.Bacterial small RNAs (sRNAs) are posttranscriptional regulators of gene expression that base pair with complementary sequences on target mRNAs, often in association with the chaperone Hfq. Here, using experimentally identified sRNA-target pairs, along with gene expression measurements, we assess basic principles of regulation by sRNAs. We show that the sRNA sequence dictates the target repertoire, as point mutations in the sRNA shift the target set correspondingly. We distinguish two subsets of targets: targets showing changes in expression levels under overexpression of their sRNA regulator and unaffected targets that interact more sporadically with the sRNA. These differences among targets are associated with their Hfq occupancy, rather than with the sRNA-target base-pairing potential. Our results suggest that competition among targets over Hfq binding plays a major role in the regulatory outcome, possibly awarding targets with higher Hfq binding efficiency an advantage in the competition over binding to the sRNA."	0
