"pmid"	"text"	"hit"
"31227231"	"HCF-1 Regulates De Novo Lipogenesis through a Nutrient-Sensitive Complex with ChREBP.Carbohydrate response element binding protein (ChREBP) is a key transcriptional regulator of de novo lipogenesis (DNL) in response to carbohydrates and in hepatic steatosis. Mechanisms underlying nutrient modulation of ChREBP are under active investigation. Here we identify host cell factor 1 (HCF-1) as a previously unknown ChREBP-interacting protein that is enriched in liver biopsies of nonalcoholic steatohepatitis (NASH) patients. Biochemical and genetic studies show that HCF-1 is O-GlcNAcylated in response to glucose as a prerequisite for its binding to ChREBP and subsequent recruitment of OGT, ChREBP O-GlcNAcylation, and activation. The HCF-1:ChREBP complex resides at lipogenic gene promoters, where HCF-1 regulates H3K4 trimethylation to prime recruitment of the Jumonji C domain-containing histone demethylase PHF2 for epigenetic activation of these promoters. Overall, these findings define HCF-1's interaction with ChREBP as a previously unappreciated mechanism whereby glucose signals are both relayed to ChREBP and transmitted for epigenetic regulation of lipogenic genes."	1
"32616651"	"The autophagy protein Ambra1 regulates gene expression by supporting novel transcriptional complexes.Ambra1 is considered an autophagy and trafficking protein with roles in neurogenesis and cancer cell invasion. Here, we report that Ambra1 also localizes to the nucleus of cancer cells, where it has a novel nuclear scaffolding function that controls gene expression. Using biochemical fractionation and proteomics, we found that Ambra1 binds to multiple classes of proteins in the nucleus, including nuclear pore proteins, adaptor proteins such as FAK and Akap8, chromatin-modifying proteins, and transcriptional regulators like Brg1 and Atf2. We identified biologically important genes, such as <i>Angpt1</i>, <i>Tgfb2</i>, <i>Tgfb3</i>, <i>Itga8</i>, and <i>Itgb7</i>, whose transcription is regulated by Ambra1-scaffolded complexes, likely by altering histone modifications and Atf2 activity. Therefore, in addition to its recognized roles in autophagy and trafficking, Ambra1 scaffolds protein complexes at chromatin, regulating transcriptional signaling in the nucleus. This novel function for Ambra1, and the specific genes impacted, may help to explain the wider role of Ambra1 in cancer cell biology."	1
"32049016"	"Discovery of O-Linked Carbohydrate on HIV-1 Envelope and Its Role in Shielding against One Category of Broadly Neutralizing Antibodies.Approximately 50% of the mass of the Envelope (Env) glycoprotein surface subunit (gp120) of human immunodeficiency virus type 1 (HIV-1) is composed of N-linked carbohydrate. Until now, the dogma has been that HIV-1 lacks O-linked carbohydrate on Env. Here we show that a subset of patient-derived HIV-1 isolates contain O-linked carbohydrate on the variable 1 (V1) domain of Env gp120. We demonstrate the presence of this O-glycosylation both on virions and on gp120 expressed as a secreted protein. Further, we establish that these O-linked glycans can confer a more than 1,000-fold decrease in neutralization sensitivity (IC<sub>50</sub>) to V3-glycan broadly neutralizing antibodies. These findings uncover a structural modification to the HIV-1 Env and suggest a functional role in promoting viral escape from one category of broadly neutralizing antibodies."	0
"32049023"	"SENP3 Suppresses Osteoclastogenesis by De-conjugating SUMO2/3 from IRF8 in Bone Marrow-Derived Monocytes.Bone metabolism depends on the balance between osteoclast-driven bone resorption and osteoblast-mediated bone formation. Diseases like osteoporosis are characterized by increased bone destruction due to partially enhanced osteoclastogenesis. Here, we report that the post-translational SUMO modification is critical for regulating osteoclastogenesis. The expression of the SUMO-specific protease SENP3 is downregulated in osteoclast precursors during osteoclast differentiation. Mice with SENP3 deficiency in bone marrow-derived monocytes (BMDMs) exhibit more severe bone loss due to over-activation of osteoclasts after ovariectomy. Deleting SENP3 in BMDMs promotes osteoclast differentiation. Mechanistically, loss of SENP3 increases interferon regulatory factor 8 (IRF8) SUMO3 modification at the K310 amino acid site, which upregulates expression of the nuclear factor of activated T cell c1 (NFATc1) and osteoclastogenesis. In summary, IRF8 de-SUMO modification mediated by SENP3 suppresses osteoclast differentiation and suggests strategies to treat bone loss diseases."	1
"32049007"	"Phenformin Inhibits Hedgehog-Dependent Tumor Growth through a Complex I-Independent Redox/Corepressor Module.The antidiabetic drug phenformin displays potent anticancer activity in different tumors, but its mechanism of action remains elusive. Using Shh medulloblastoma as model, we show here that at clinically relevant concentrations, phenformin elicits a significant therapeutic effect through a redox-dependent but complex I-independent mechanism. Phenformin inhibits mitochondrial glycerophosphate dehydrogenase (mGPD), a component of the glycerophosphate shuttle, and causes elevations of intracellular NADH content. Inhibition of mGPD mimics phenformin action and promotes an association between corepressor CtBP2 and Gli1, thereby inhibiting Hh transcriptional output and tumor growth. Because ablation of CtBP2 abrogates the therapeutic effect of phenformin in mice, these data illustrate a biguanide-mediated redox/corepressor interplay, which may represent a relevant target for tumor therapy."	1
"32554467"	"The RAS-interacting chaperone UNC119 drives the RASSF6-MDM2-p53 axis and antagonizes RAS-mediated malignant transformation.The gene encoding the proto-oncogene GTPase RAS is frequently mutated in human cancers. Mutated RAS proteins trigger antiapoptotic and cell-proliferative signals and lead to oncogenesis. However, RAS also induces apoptosis and senescence, which may contribute to the eradication of cells with RAS mutations. We previously reported that Ras association domain family member 6 (RASSF6) binds MDM2 and stabilizes the tumor suppressor p53 and that the active form of KRAS promotes the interaction between RASSF6 and MDM2. We also reported that Unc-119 lipid-binding chaperone (UNC119A), a chaperone of myristoylated proteins, interacts with RASSF6 and regulates RASSF6-mediated apoptosis. In this study, using several human cancer cell lines, quantitative RT-PCR, RNAi-based gene silencing, and immunoprecipitation/-fluorescence and cell biology assays, we report that UNC119A interacts with the active form of KRAS and that the C-terminal modification of KRAS is required for this interaction. We also noted that the hydrophobic pocket of UNC119A, which binds the myristoylated peptides, is not involved in the interaction. We observed that UNC119A promotes the binding of KRAS to RASSF6, enhances the interaction between RASSF6 and MDM2, and induces apoptosis. Conversely, <i>UNC119A</i> silencing promoted soft-agar colony formation, migration, and invasiveness in KRAS-mutated cancer cells. We conclude that UNC119A promotes KRAS-mediated p53-dependent apoptosis via RASSF6 and may play a tumor-suppressive role in cells with KRAS mutations."	1
"31956073"	"Integrin αvβ5 Internalizes Zika Virus during Neural Stem Cells Infection and Provides a Promising Target for Antiviral Therapy.We perform a CRISPR-Cas9 genome-wide screen in glioblastoma stem cells and identify integrin αvβ5 as an internalization factor for Zika virus (ZIKV). Expression of αvβ5 is correlated with ZIKV susceptibility in various cells and tropism in developing human cerebral cortex. A blocking antibody against integrin αvβ5, but not αvβ3, efficiently inhibits ZIKV infection. ZIKV binds to cells but fails to internalize when treated with integrin αvβ5-blocking antibody. αvβ5 directly binds to ZIKV virions and activates focal adhesion kinase, which is required for ZIKV infection. Finally, αvβ5 blocking antibody or two inhibitors, SB273005 and cilengitide, reduces ZIKV infection and alleviates ZIKV-induced pathology in human neural stem cells and in mouse brain. Altogether, our findings identify integrin αvβ5 as an internalization factor for ZIKV, providing a promising therapeutic target, as well as two drug candidates for prophylactic use or treatments for ZIKV infections."	0
"32640217"	"Extracellular Granzyme A Promotes Colorectal Cancer Development by Enhancing Gut Inflammation.If not properly regulated, the inflammatory immune response can promote carcinogenesis, as evident in colorectal cancer (CRC). Aiming to gain mechanistic insight into the link between inflammation and CRC, we perform transcriptomics analysis of human CRC, identifying a strong correlation between expression of the serine protease granzyme A (GzmA) and inflammation. In a dextran sodium sulfate and azoxymethane (DSS/AOM) mouse model, deficiency and pharmacological inhibition of extracellular GzmA both attenuate gut inflammation and prevent CRC development, including the initial steps of cell transformation and epithelial-to-mesenchymal transition. Mechanistically, extracellular GzmA induces NF-κB-dependent IL-6 production in macrophages, which in turn promotes STAT3 activation in cultured CRC cells. Accordingly, colon tissues from DSS/AOM-treated, GzmA-deficient animals present reduced levels of pSTAT3. By identifying GzmA as a proinflammatory protease that promotes CRC development, these findings provide information on mechanisms that link immune cell infiltration to cancer progression and present GzmA as a therapeutic target for CRC."	1
"32375051"	"Srebf1 Controls Midbrain Dopaminergic Neurogenesis.Liver X receptors (LXRs) and their ligands are potent regulators of midbrain dopaminergic (mDA) neurogenesis and differentiation. However, the molecular mechanisms by which LXRs control these functions remain to be elucidated. Here, we perform a combined transcriptome and chromatin immunoprecipitation sequencing (ChIP-seq) analysis of midbrain cells after LXR activation, followed by bioinformatic analysis to elucidate the transcriptional networks controlling mDA neurogenesis. Our results identify the basic helix-loop-helix transcription factor sterol regulatory element binding protein 1 (SREBP1) as part of a cluster of proneural transcription factors in radial glia and as a regulator of transcription factors controlling mDA neurogenesis, such as Foxa2. Moreover, loss- and gain-of-function experiments in vitro and in vivo demonstrate that Srebf1 is both required and sufficient for mDA neurogenesis. Our data, thus, identify Srebf1 as a central player in mDA neurogenesis."	1
"31474573"	"Polyamines Control eIF5A Hypusination, TFEB Translation, and Autophagy to Reverse B Cell Senescence.Failure to make adaptive immune responses is a hallmark of aging. Reduced B cell function leads to poor vaccination efficacy and a high prevalence of infections in the elderly. Here we show that reduced autophagy is a central molecular mechanism underlying immune senescence. Autophagy levels are specifically reduced in mature lymphocytes, leading to compromised memory B cell responses in old individuals. Spermidine, an endogenous polyamine metabolite, induces autophagy in vivo and rejuvenates memory B cell responses. Mechanistically, spermidine post-translationally modifies the translation factor eIF5A, which is essential for the synthesis of the autophagy transcription factor TFEB. Spermidine is depleted in the elderly, leading to reduced TFEB expression and autophagy. Spermidine supplementation restored this pathway and improved the responses of old human B cells. Taken together, our results reveal an unexpected autophagy regulatory mechanism mediated by eIF5A at the translational level, which can be harnessed to reverse immune senescence in humans."	1
"31230816"	"LINE-1 Evasion of Epigenetic Repression in Humans.Epigenetic silencing defends against LINE-1 (L1) retrotransposition in mammalian cells. However, the mechanisms that repress young L1 families and how L1 escapes to cause somatic genome mosaicism in the brain remain unclear. Here we report that a conserved Yin Yang 1 (YY1) transcription factor binding site mediates L1 promoter DNA methylation in pluripotent and differentiated cells. By analyzing 24 hippocampal neurons with three distinct single-cell genomic approaches, we characterized and validated a somatic L1 insertion bearing a 3' transduction. The source (donor) L1 for this insertion was slightly 5' truncated, lacked the YY1 binding site, and was highly mobile when tested in vitro. Locus-specific bisulfite sequencing revealed that the donor L1 and other young L1s with mutated YY1 binding sites were hypomethylated in embryonic stem cells, during neurodifferentiation, and in liver and brain tissue. These results explain how L1 can evade repression and retrotranspose in the human body."	0
"32846118"	"Antagonistic Interaction between Auxin and SA Signaling Pathways Regulates Bacterial Infection through Lateral Root in Arabidopsis.Pathogen entry into host tissues is a critical and first step in infections. In plants, the lateral roots (LRs) are a potential entry and colonization site for pathogens. Here, using a GFP-labeled pathogenic bacterium Pseudomonas syringae pv. tomato strain DC3000 (Pto DC3000), we observe that virulent Pto DC3000 invades plants through emerged LRs in Arabidopsis. Pto DC3000 strongly induced LR formation, a process that was dependent on the AUXIN RESPONSE FACTOR7 (ARF7)/ARF19-LATERAL ORGAN BOUNDARIES-DOMAIN (LBD) regulatory module. We show that salicylic acid (SA) represses LR formation, and several mutants defective in SA signaling are also involved in Pto DC3000-induced LR development. Significantly, ARF7, a well-documented positive regulator of LR development, directly represses the transcription of PR1 and PR2 to promote LR development. This study indicates that ARF7-mediated auxin signaling antagonizes with SA signaling to control bacterial infection through the regulation of LR development."	1
"31442426"	"Proximity RNA Labeling by APEX-Seq Reveals the Organization of Translation Initiation Complexes and Repressive RNA Granules.Diverse ribonucleoprotein complexes control mRNA processing, translation, and decay. Transcripts in these complexes localize to specific regions of the cell and can condense into non-membrane-bound structures such as stress granules. It has proven challenging to map the RNA composition of these large and dynamic structures, however. We therefore developed an RNA proximity labeling technique, APEX-seq, which uses the ascorbate peroxidase APEX2 to probe the spatial organization of the transcriptome. We show that APEX-seq can resolve the localization of RNAs within the cell and determine their enrichment or depletion near key RNA-binding proteins. Matching the spatial transcriptome, as revealed by APEX-seq, with the spatial proteome determined by APEX-mass spectrometry (APEX-MS), obtained precisely in parallel, provides new insights into the organization of translation initiation complexes on active mRNAs and unanticipated complexity in stress granule composition. Our novel technique allows a powerful and general approach to explore the spatial environment of macromolecules."	0
"31023582"	"(p)ppGpp Regulates a Bacterial Nucleosidase by an Allosteric Two-Domain Switch.The stringent response alarmones pppGpp and ppGpp are essential for rapid adaption of bacterial physiology to changes in the environment. In Escherichia coli, the nucleosidase PpnN (YgdH) regulates purine homeostasis by cleaving nucleoside monophosphates and specifically binds (p)ppGpp. Here, we show that (p)ppGpp stimulates the catalytic activity of PpnN both in vitro and in vivo causing accumulation of several types of nucleobases during stress. The structure of PpnN reveals a tetramer with allosteric (p)ppGpp binding sites located between subunits. pppGpp binding triggers a large conformational change that shifts the two terminal domains to expose the active site, providing a structural rationale for the stimulatory effect. We find that PpnN increases fitness and adjusts cellular tolerance to antibiotics and propose a model in which nucleotide levels can rapidly be adjusted during stress by simultaneous inhibition of biosynthesis and stimulation of degradation, thus achieving a balanced physiological response to constantly changing environments."	0
"32937117"	"Adipocyte Reprogramming by the Transcriptional Coregulator GPS2 Impacts Beta Cell Insulin Secretion.Glucose homeostasis is maintained through organ crosstalk that regulates secretion of insulin to keep blood glucose levels within a physiological range. In type 2 diabetes, this coordinated response is altered, leading to a deregulation of beta cell function and inadequate insulin secretion. Reprogramming of white adipose tissue has a central role in this deregulation, but the critical regulatory components remain unclear. Here, we demonstrate that expression of the transcriptional coregulator GPS2 in white adipose tissue is correlated with insulin secretion rate in humans. The causality of this relationship is confirmed using adipocyte-specific GPS2 knockout mice, in which inappropriate secretion of insulin promotes glucose intolerance. This phenotype is driven by adipose-tissue-secreted factors, which cause increased pancreatic islet inflammation and impaired beta cell function. Thus, our study suggests that, in mice and in humans, GPS2 controls the reprogramming of white adipocytes to influence pancreatic islet function and insulin secretion."	0
"30449725"	"A B-Cell-Specific Enhancer Orchestrates Nuclear Architecture to Generate a Diverse Antigen Receptor Repertoire.The genome is organized into topologically associated domains (TADs) that enclose smaller subTADs. Here, we identify and characterize an enhancer that is located in the middle of the V gene region of the immunoglobulin kappa light chain (Igκ) locus that becomes active preceding the stage at which this locus undergoes V(D)J recombination. This enhancer is a hub of long-range chromatin interactions connecting subTADs in the V gene region with the recombination center at the J genes. Deletion of this element results in a highly altered long-range chromatin interaction pattern across the locus and, importantly, affects individual V gene utilization locus-wide. These results indicate the existence of an enhancer-dependent framework in the Igκ locus and further suggest that the composition of the diverse antibody repertoire is regulated in a subTAD-specific manner. This enhancer thus plays a structural role in orchestrating the proper folding of the Igκ locus in preparation for V(D)J recombination."	0
"32460021"	"Detection of Deleterious On-Target Effects after HDR-Mediated CRISPR Editing.CRISPR genome editing is a promising tool for translational research but can cause undesired editing outcomes, both on target at the edited locus and off target at other genomic loci. Here, we investigate the occurrence of deleterious on-target effects (OnTEs) in human stem cells after insertion of disease-related mutations by homology-directed repair (HDR) and gene editing using non-homologous end joining (NHEJ). We identify large, mono-allelic genomic deletions and loss-of-heterozygosity escaping standard quality controls in up to 40% of edited clones. To reliably detect such events, we describe simple, low-cost, and broadly applicable quantitative genotyping PCR (qgPCR) and single-nucleotide polymorphism (SNP) genotyping-based tools and suggest their usage as additional quality controls after editing. This will help to ensure the integrity of edited loci and increase the reliability of CRISPR editing."	0
"31914402"	"TRIM32/USP11 Balances ARID1A Stability and the Oncogenic/Tumor-Suppressive Status of Squamous Cell Carcinoma.Squamous cell carcinoma (SCC) is an aggressive epithelial malignancy, yet the molecular mechanisms underlying SCC development are elusive. ARID1A is frequently mutated in various cancer types, but both mutation rates and expression levels of ARID1A are ubiquitously low in SCCs. Here, we reveal that excessive protein degradation mediated by the ubiquitin-proteasome system (UPS) contributes to the loss of ARID1A expression in SCC. We identify that the E3 ligase TRIM32 and the deubiquitinase USP11 play key roles in controlling ARID1A stability. TRIM32 depletion inhibits SCC cell proliferation, metastasis, and chemoresistance by stabilizing ARID1A, while USP11 depletion promotes SCC development by promoting ARID1A degradation. We show that syndecan-2 (SDC2) is the downstream target of both ARID1A and USP11 and that SDC2 depletion abolishes the oncogenic function of ARID1A loss. In summary, our data reveal UPS-mediated protein degradation as a mechanism underlying ARID1A loss and propose an important role for the TRIM32/USP11-ARID1A-SDC2 axis in SCC."	1
"30853402"	"The Cargo Receptor NDP52 Initiates Selective Autophagy by Recruiting the ULK Complex to Cytosol-Invading Bacteria.Xenophagy, a selective autophagy pathway that protects the cytosol against bacterial invasion, relies on cargo receptors that juxtapose bacteria and phagophore membranes. Whether phagophores are recruited from a constitutive pool or are generated de novo at prospective cargo remains unknown. Phagophore formation in situ would require recruitment of the upstream autophagy machinery to prospective cargo. Here, we show that, essential for anti-bacterial autophagy, the cargo receptor NDP52 forms a trimeric complex with FIP200 and SINTBAD/NAP1, which are subunits of the autophagy-initiating ULK and the TBK1 kinase complex, respectively. FIP200 and SINTBAD/NAP1 are each recruited independently to bacteria via NDP52, as revealed by selective point mutations in their respective binding sites, but only in their combined presence does xenophagy proceed. Such recruitment of the upstream autophagy machinery by NDP52 reveals how detection of cargo-associated ""eat me"" signals, induction of autophagy, and juxtaposition of cargo and phagophores are integrated in higher eukaryotes."	1
"32518159"	"The yeast exoribonuclease Xrn1 and associated factors modulate RNA polymerase II processivity in 5' and 3' gene regions.mRNA levels are determined by the balance between mRNA synthesis and decay. Protein factors that mediate both processes, including the 5'-3' exonuclease Xrn1, are responsible for a cross-talk between the two processes that buffers steady-state mRNA levels. However, the roles of these proteins in transcription remain elusive and controversial. Applying native elongating transcript sequencing (NET-seq) to yeast cells, we show that Xrn1 functions mainly as a transcriptional activator and that its disruption manifests as a reduction of RNA polymerase II (Pol II) occupancy downstream of transcription start sites. By combining our sequencing data and mathematical modeling of transcription, we found that Xrn1 modulates transcription initiation and elongation of its target genes. Furthermore, Pol II occupancy markedly increased near cleavage and polyadenylation sites in <i>xrn1</i>Δ cells, whereas its activity decreased, a characteristic feature of backtracked Pol II. We also provide indirect evidence that Xrn1 is involved in transcription termination downstream of polyadenylation sites. We noted that two additional decay factors, Dhh1 and Lsm1, seem to function similarly to Xrn1 in transcription, perhaps as a complex, and that the decay factors Ccr4 and Rpb4 also perturb transcription in other ways. Interestingly, the decay factors could differentiate between SAGA- and TFIID-dominated promoters. These two classes of genes responded differently to <i>XRN1</i> deletion in mRNA synthesis and were differentially regulated by mRNA decay pathways, raising the possibility that one distinction between these two gene classes lies in the mechanisms that balance mRNA synthesis with mRNA decay."	0
"31447390"	"SLX4IP Antagonizes Promiscuous BLM Activity during ALT Maintenance.Cancer cells acquire unlimited proliferative capacity by either re-expressing telomerase or inducing alternative lengthening of telomeres (ALT), which relies on telomere recombination. Here, we show that ALT recombination requires coordinate regulation of the SMX and BTR complexes to ensure the appropriate balance of resolution and dissolution activities at recombining telomeres. Critical to this control is SLX4IP, which accumulates at ALT telomeres and interacts with SLX4, XPF, and BLM. Loss of SLX4IP increases ALT-related phenotypes, which is incompatible with cell growth following concomitant loss of SLX4. Inactivation of BLM is sufficient to rescue telomere aggregation and the synthetic growth defect in this context, suggesting that SLX4IP favors SMX-dependent resolution by antagonizing promiscuous BLM activity during ALT recombination. Finally, we show that SLX4IP is inactivated in a subset of ALT-positive osteosarcomas. Collectively, our findings uncover an SLX4IP-dependent regulatory mechanism critical for telomere maintenance in ALT cancer cells."	0
